,Team,MatchID,Split No.,Period,Delta Time,Split Reason,Splitting Team,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
2470,Denmark,7547,2,2,25,sub,Australia,0.142956678,True,True,1.6090909090909091,2,3,2.6363636363636362,Andreas Christensen,0.2811952547125152,0.4909090909090909,0.50395322413746
2471,Australia,7547,0,1,47,game start,,1.03027698,True,True,1.309090909090909,2,3,2.090909090909091,Aaron Mooy,0.2966438623738472,0.7,0.7299088095303035
2472,Australia,7547,1,2,22,break,Australia,0.0,True,True,1.481818181818182,2,3,2.090909090909091,Aaron Mooy,0.2896472586988406,0.5272727272727272,0.5859912680152919
2473,Australia,7547,2,2,26,sub,Australia,0.280526828,True,True,1.9166666666666667,2,4,2.9166666666666665,Daniel Arzani,0.2570995819150439,0.3409090909090909,0.3931055460347526
2474,Costa Rica,7535,0,1,47,game start,,0.33178601500000005,True,True,1.4454545454545455,2,3,2.1818181818181817,Bryan Ruiz González,0.2903690620637892,0.5818181818181818,0.6181476068370619
2475,Costa Rica,7535,1,2,21,break,Costa Rica,0.0,True,True,1.606060606060606,2,3,2.4166666666666665,Bryan Ruiz González,0.26134488188082255,0.45454545454545453,0.5777013589122438
2476,Costa Rica,7535,2,2,31,sub,Serbia,0.19620876199999998,True,True,1.4090909090909092,2,3,2.0833333333333335,Bryan Ruiz González,0.2784888084262895,0.5984848484848485,0.6545510959877094
2477,Serbia,7535,0,1,45,game start,,0.19712290500000001,True,True,1.3909090909090909,2,2,2,Adem Ljajić,0.2911362661989998,0.6090909090909091,0.6224894834981484
2478,Serbia,7535,1,2,20,break,Costa Rica,0.521792873,True,False,1.7545454545454546,Error,Error,Error,Error,0.2632043150239363,0.3,0.46174363427270404
2479,Serbia,7535,2,2,31,sub,Serbia,1.027392532,True,False,1.7307692307692308,Error,Error,Error,Error,0.21935124839432033,0.26282051282051283,0.394581609106496
2480,Belgium,7584,0,1,45,game start,,1.226107808,True,True,1.2636363636363637,2,2,2,Axel Witsel,0.29389245638003897,0.7363636363636363,0.7583402264092891
2481,Belgium,7584,1,2,19,break,Japan,0.484391111,True,True,1.5272727272727273,2,3,2.1818181818181817,Axel Witsel,0.2912678991931109,0.4909090909090909,0.5952976343847397
2482,Belgium,7584,2,2,31,sub,Belgium,1.0237227455,True,True,1.5818181818181818,2,4,2.5454545454545454,Axel Witsel,0.28264646592231396,0.5,0.6220776786145171
2483,Japan,7584,0,1,46,game start,,0.09925624699999999,True,True,1.3181818181818181,2,2,2,Eiji Kawashima,0.2903002587351429,0.6818181818181818,0.7630839715276455
2484,Japan,7584,1,2,18,break,Japan,0.337667107,True,True,1.6181818181818182,2,3,2.4545454545454546,Eiji Kawashima,0.28156617279259494,0.44545454545454544,0.506457819046316
2485,Japan,7584,2,2,31,sub,Belgium,0.31407436,True,True,1.6363636363636365,2,3,2.25,Gen Shōji,0.268879614756484,0.4090909090909091,0.539494035569897
2486,Argentina,7545,0,1,47,game start,,0.366258368,True,True,1.3,2,2,2,Eduardo Antonio Salvio,0.29921444112792867,0.7,0.7070485957872756
2487,Argentina,7545,1,2,22,break,Argentina,0.5672598289999999,True,True,1.8012820512820513,2,4,2.8461538461538463,Enzo Nicolás Pérez,0.2606158481344617,0.358974358974359,0.49454697271071457
2488,Argentina,7545,2,2,27,sub,Argentina,0.144957442,True,True,1.5454545454545454,2,3,2.272727272727273,Gonzalo Gerardo Higuaín,0.29290906102088166,0.509090909090909,0.6146221533930444
2489,Croatia,7545,0,1,45,game start,,0.337684274,True,True,1.4,2,2,2,Ante Rebić,0.29367471368905207,0.6,0.666131224726303
2490,Croatia,7545,1,2,22,break,Argentina,0.35812158,True,True,1.8888888888888888,2,4,2.9,Dejan Lovren,0.2990509720238842,0.36666666666666664,0.42792545887627853
2491,Croatia,7545,2,2,27,sub,Argentina,0.995935639,True,False,1.606060606060606,Error,Error,Error,Error,0.24409640529140222,0.2727272727272727,0.2823201132652352
2492,Uruguay,8649,0,1,45,game start,,0.364839476,True,True,1.509090909090909,2,3,2.4545454545454546,Cristhian Ricardo Stuani Curbelo,0.2825329917081369,0.5363636363636364,0.601639646943312
2493,Uruguay,8649,1,2,27,break,France,0.094431862,True,True,2.015151515151515,2,4,3.3333333333333335,Diego Roberto Godín Leal,0.2544933005493426,0.29545454545454547,0.2603254039657548
2494,Uruguay,8649,2,2,22,sub,France,0.0,True,True,1.9,2,4,2.6,Diego Sebastián Laxalt Suárez,0.2980625090947383,0.36666666666666664,0.4312878727739409
2495,France,8649,0,1,47,game start,,0.305789196,True,True,1.4363636363636363,2,3,2.3636363636363638,Antoine Griezmann,0.2862396366798569,0.6,0.6725460939405701
2496,France,8649,1,2,27,break,France,0.112743333,True,True,1.5363636363636364,2,3,2.090909090909091,Antoine Griezmann,0.28635101149902165,0.4818181818181818,0.5208472692652545
2497,France,8649,2,2,22,sub,France,0.062212376,True,True,1.8021978021978022,2,3,2.642857142857143,Antoine Griezmann,0.24671794081816623,0.32967032967032966,0.4919168491716782
2498,France,8658,0,1,27,game start,,0.0,True,True,1.5727272727272728,2,3,2.090909090909091,Antoine Griezmann,0.2931193752191276,0.44545454545454544,0.4932311453364085
2499,France,8658,1,1,21,goal,France,0.76,True,False,1.5416666666666667,Error,Error,Error,Error,Error,0.16666666666666666,0.08518518518518518
2500,France,8658,2,2,19,break,France,0.292228555,True,False,1.7545454545454546,Error,Error,Error,Error,0.2551266697519231,0.3,0.47748896708505034
2501,France,8658,3,2,29,goal,Croatia,0.010757457,True,True,2.0256410256410255,2,4,3.1538461538461537,Steven N''Kemboanza Mike Christopher Nzonzi,0.24270604271665472,0.2948717948717949,0.4604515142976681
2502,Croatia,8658,0,1,27,game start,,0.17114486099999998,True,True,1.4545454545454546,2,3,2.090909090909091,Ante Rebić,0.2935488148295542,0.5636363636363636,0.6560699004945543
2503,Croatia,8658,1,1,16,goal,France,0.32169365699999997,True,True,1.5666666666666667,2,3,2.4,Dejan Lovren,0.303016399371343,0.4888888888888889,0.5978334261533482
2504,Croatia,8658,2,2,19,break,France,0.13854550300000001,True,True,1.511111111111111,2,3,2.3,Ante Rebić,0.3056543662435023,0.5333333333333333,0.660232522874464
2505,Croatia,8658,3,2,31,goal,Croatia,0.622315029,True,False,1.3863636363636365,Error,Error,Error,Error,0.26375859121197526,0.48484848484848486,0.6323024222936087
2506,Iceland,7561,0,1,47,game start,,0.530869202,True,True,1.4545454545454546,2,3,2.090909090909091,Alfreð Finnbogason,0.2970722196861564,0.5545454545454546,0.5876435896775483
2507,Iceland,7561,1,2,17,break,Iceland,0.22971968800000003,True,True,1.9,2,3,2.8,Johann Berg Guðmunds­son,0.29865299653252225,0.3111111111111111,0.410863989132043
2508,Iceland,7561,2,2,30,sub,Croatia,1.155489967,True,True,1.9,2,4,3.3636363636363638,Hörður Björgvin Magnússon,0.2680628608362504,0.36363636363636365,0.45263537631958684
2509,Croatia,7561,0,1,45,game start,,0.084624347,True,True,1.3545454545454545,2,3,2.090909090909091,Andrej Kramarić,0.2874820083034051,0.6545454545454545,0.7016794781703778
2510,Croatia,7561,1,2,19,break,Iceland,0.21389901,True,True,1.5833333333333333,2,3,2.4444444444444446,Duje Ćaleta-Car,0.3064932065421082,0.5,0.5644218200100554
2511,Croatia,7561,2,2,30,sub,Croatia,0.37820433600000003,True,True,1.7727272727272727,2,4,3,Mateo Kovačić,0.2624540821410473,0.41818181818181815,0.5035111324287161
2512,Argentina,7531,0,1,18,game start,,0.33085354299999997,True,True,1.5272727272727273,2,3,2.272727272727273,Eduardo Antonio Salvio,0.2924028642420641,0.5272727272727272,0.5986272534162937
2513,Argentina,7531,1,1,26,goal,Iceland,0.1761084285,True,True,1.3272727272727274,1,2,1.9090909090909092,Javier Alejandro Mascherano,0.2925547695609502,0.6727272727272727,0.7262162080036778
2514,Argentina,7531,2,2,17,break,Iceland,0.20571913100000003,True,False,1.3333333333333333,Error,Error,Error,Error,0.2655173451093881,0.5303030303030303,0.5962376659588573
2515,Argentina,7531,3,2,32,sub,Argentina,1.0898014400000002,True,True,1.5128205128205128,2,3,2.3076923076923075,Cristian David Pavón,0.26127148223642577,0.5128205128205128,0.6396640772543498
2516,Iceland,7531,0,1,18,game start,,0.24543699100000002,True,True,2.611111111111111,4,6,4.8,Aron Einar Gunnarsson,0.2570253691244292,0.2111111111111111,0.23233333333333334
2517,Iceland,7531,1,1,28,goal,Iceland,0.7141804559999999,True,True,1.981818181818182,2,5,3.272727272727273,Hörður Björgvin Magnússon,0.2646382887862694,0.3090909090909091,0.24047565437658316
2518,Iceland,7531,2,2,17,break,Iceland,0.025932232,True,True,2.3363636363636364,2,5,3.727272727272727,Emil Hallfreðsson,0.24756544096677377,0.2636363636363636,0.2468004218004218
2519,Iceland,7531,3,2,32,sub,Argentina,0.0,True,True,2.242424242424242,3,4,3.6666666666666665,Ari Freyr Skúlason,0.2497097269094571,0.24242424242424243,0.25813701548995666
2520,Spain,7582,0,1,45,game start,,0.20020163800000002,True,True,1.309090909090909,2,2,2,David Josué Jiménez Silva,0.29401763418807586,0.6909090909090909,0.8303496927253848
2521,Spain,7582,1,2,18,break,Russia,0.349647162,True,True,1.5272727272727273,2,3,2.272727272727273,Francisco Román Alarcón Suárez,0.2827658600891238,0.5181818181818182,0.701542092204854
2522,Spain,7582,2,2,29,sub,Spain,0.24149343,True,True,1.6025641025641026,2,3,2.4615384615384617,Andrés Iniesta Luján,0.2567194271973448,0.46153846153846156,0.6274201904600246
2523,Spain,7582,3,3,15,break,Spain,0.16309013,True,True,1.4545454545454546,2,3,2.1818181818181817,Andrés Iniesta Luján,0.2834550992895629,0.5636363636363636,0.7089474858384721
2524,Spain,7582,4,4,16,break,Russia,0.423393232,True,False,1.3454545454545455,Error,Error,Error,Error,0.2755158304618604,0.4818181818181818,0.5716763815471096
2525,Russia,7582,0,1,47,game start,,0.944938366,True,True,1.4727272727272727,2,3,2.1818181818181817,Aleksandr Samedov,0.29085628202715647,0.5727272727272728,0.6095716420068023
2526,Russia,7582,1,2,19,break,Russia,0.0,True,False,1.6527777777777777,Error,Error,Error,Error,0.29098779660660495,0.3055555555555556,0.36906796906796907
2527,Russia,7582,2,2,25,sub,Spain,0.21537898300000002,True,False,1.0694444444444444,Error,Error,Error,Error,0.2583325650518719,0.3055555555555556,0.3827350427350427
2528,Russia,7582,3,3,16,break,Spain,0.0,False,False,Error,Error,Error,Error,Error,0.23662598604539672,0.16666666666666666,0.2328042328042328
2529,Russia,7582,4,4,16,break,Russia,0.081559144,False,False,Error,Error,Error,Error,Error,0.18968258949433217,0.1527777777777778,0.0
2530,Belgium,7552,0,1,16,game start,,1.3332118139999998,True,True,1.7727272727272727,2,3,2.909090909090909,Kevin De Bruyne,0.2920558260350801,0.36363636363636365,0.3444160208556493
2531,Belgium,7552,1,1,32,goal,Belgium,0.788554375,True,True,1.4363636363636363,2,3,2.272727272727273,Anga Dedryck Boyata,0.2943561443361782,0.5909090909090909,0.6440302242366129
2532,Belgium,7552,2,2,22,break,Belgium,0.9286941029999999,True,True,1.6818181818181819,2,3,2.272727272727273,Axel Witsel,0.28640772601002923,0.4,0.43427223518592545
2533,Belgium,7552,3,2,26,sub,Belgium,2.216534967,True,True,1.5984848484848484,2,3,2.3333333333333335,Anga Dedryck Boyata,0.2763512513008625,0.4621212121212121,0.5666972923736826
2534,Tunisia,7552,0,1,17,game start,,0.1351952,True,False,1.6545454545454545,Error,Error,Error,Error,0.2751962207998325,0.3181818181818182,0.31274180365089455
2535,Tunisia,7552,1,1,27,goal,Belgium,0.236057449,True,True,1.7435897435897436,2,4,3,Ali Maâloul,0.24760758991594325,0.3974358974358974,0.5719798893555994
2536,Tunisia,7552,2,2,21,break,Belgium,0.8190956159999999,True,True,1.5227272727272727,2,3,2.25,Ali Maâloul,0.2722005240918261,0.5075757575757576,0.6978496871283951
2537,Tunisia,7552,3,2,26,sub,Belgium,0.297117677,True,True,1.7,2,3,2.5454545454545454,Ali Maâloul,0.2915764187669463,0.4090909090909091,0.438199871161748
2538,Peru,7532,0,1,48,game start,,0.949623917,True,True,1.490909090909091,2,3,2.6363636363636362,Alberto Junior Rodríguez Valdelomar,0.2792006719054192,0.5909090909090909,0.6869731776744391
2539,Peru,7532,1,2,16,break,Peru,0.337854213,True,True,1.8,2,4,2.909090909090909,Christian Guillermo Martín Ramos Garagay,0.27294250948836624,0.37272727272727274,0.40962309749074455
2540,Peru,7532,2,2,33,sub,Peru,0.543367494,True,True,1.6730769230769231,2,3,2.6153846153846154,Alberto Junior Rodríguez Valdelomar,0.26444097819219253,0.4230769230769231,0.4828166628054079
2541,Denmark,7532,0,1,45,game start,,0.280060215,True,True,1.4166666666666667,2,2,2,Andreas Christensen,0.2819186391056956,0.5833333333333334,0.65644860158238
2542,Denmark,7532,1,2,16,break,Peru,0.22091444200000002,True,True,1.7181818181818183,2,3,2.4545454545454546,Andreas Christensen,0.29004805171952386,0.39090909090909093,0.4848317240816537
2543,Denmark,7532,2,2,33,sub,Peru,0.42397942,True,False,1.185897435897436,Error,Error,Error,Error,0.19271156731757363,0.16666666666666666,0.2637102214025291
2544,Spain,7560,0,1,18,game start,,0.45553388300000003,True,True,1.4454545454545455,2,2,2,Andrés Iniesta Luján,0.28940760080770256,0.5545454545454546,0.6710610538020064
2545,Spain,7560,1,1,25,goal,Morocco,0.8508307960000001,True,True,1.4090909090909092,2,3,2.1818181818181817,Andrés Iniesta Luján,0.28897343520469,0.6090909090909091,0.757325622511261
2546,Spain,7560,2,2,17,break,Morocco,0.279250404,True,True,1.5272727272727273,2,3,2.1818181818181817,Andrés Iniesta Luján,0.285748264529784,0.5181818181818182,0.7203195346192383
2547,Spain,7560,3,2,33,sub,Morocco,0.7131686150000001,True,True,1.564102564102564,2,3,2.230769230769231,Andrés Iniesta Luján,0.26705058880793536,0.5064102564102564,0.6255099453122867
2548,Morocco,7560,0,1,18,game start,,0.5165252,True,True,2.172727272727273,2,5,3.3636363636363638,Achraf Hakimi Mouh,0.28486325881000313,0.2545454545454545,0.2738215488215488
2549,Morocco,7560,1,1,29,goal,Morocco,0.30277398299999997,True,True,1.709090909090909,2,3,2.6363636363636362,Hakim Ziyech,0.28332418124235653,0.4,0.4488205058849585
2550,Morocco,7560,2,2,17,break,Morocco,0.12125786699999999,True,True,2.018181818181818,3,4,3.1818181818181817,Achraf Hakimi Mouh,0.2806320022206284,0.2727272727272727,0.34514189514189514
2551,Morocco,7560,3,2,33,sub,Morocco,0.117459025,True,False,1.8974358974358974,Error,Error,Error,Error,0.2370073558834883,0.26282051282051283,0.2966159167309979
2552,Brazil,7533,0,1,19,game start,,0.539587438,True,True,1.5636363636363637,2,3,2.3636363636363638,Alisson Ramsés Becker,0.28759068984884656,0.4909090909090909,0.5050607867583818
2553,Brazil,7533,1,1,27,goal,Switzerland,0.38139501,True,True,1.5363636363636364,2,3,2.272727272727273,Danilo Luiz da Silva,0.28131849276341225,0.5,0.6076399400962013
2554,Brazil,7533,2,2,21,break,Brazil,0.27561663000000003,True,False,1.5075757575757576,Error,Error,Error,Error,0.261680506865554,0.4166666666666667,0.5038593749691561
2555,Brazil,7533,3,2,30,sub,Switzerland,0.493566984,True,True,1.5681818181818181,2,4,2.5,João Miranda de Souza Filho,0.2660246848054768,0.5075757575757576,0.667242248684323
2556,Switzerland,7533,0,1,19,game start,,0.22356124,True,True,1.7272727272727273,2,3,2.4545454545454546,Steven Zuber,0.2824230062037584,0.39090909090909093,0.4751802743865961
2557,Switzerland,7533,1,1,26,goal,Switzerland,0.066640356,True,True,1.4545454545454546,2,3,2.3636363636363638,Granit Xhaka,0.2862012701242201,0.5818181818181818,0.7143408533180616
2558,Switzerland,7533,2,2,21,break,Brazil,0.20397342699999998,True,True,1.5666666666666667,2,3,2.3,Fabian Lukas Schär,0.3062395021253819,0.5,0.5776314231979017
2559,Switzerland,7533,3,2,30,sub,Switzerland,0.07072571999999999,True,False,1.6,Error,Error,Error,Error,0.2833349371837528,0.35555555555555557,0.5134275240625542
2560,Nigeria,7564,0,1,47,game start,,0.14229830000000002,True,True,1.4636363636363636,2,3,2.1818181818181817,Brian Oladapo Idowu,0.28887016944738514,0.5727272727272728,0.618939745499668
2561,Nigeria,7564,1,2,25,break,Nigeria,0.79046361,True,False,1.4727272727272727,Error,Error,Error,Error,0.262992570774658,0.2818181818181818,0.442996409275479
2562,Nigeria,7564,2,2,23,sub,Argentina,0.304018354,True,False,2.423076923076923,Error,Error,Error,Error,0.2241336999979406,0.1987179487179487,0.18006767120841902
2563,Argentina,7564,0,1,45,game start,,0.6080191939999999,True,True,1.309090909090909,2,2,2,Enzo Nicolás Pérez,0.29115448533680083,0.6909090909090909,0.6930695440303078
2564,Argentina,7564,1,2,26,break,Nigeria,0.0,True,True,1.621212121212121,2,3,2.25,Javier Alejandro Mascherano,0.2723581122906715,0.42424242424242425,0.6489265882448988
2565,Argentina,7564,2,2,23,sub,Argentina,0.32547927,True,True,1.6636363636363636,2,4,2.727272727272727,Gabriel Iván Mercado,0.28967433390564495,0.45454545454545453,0.5574253315399852
2566,Uruguay,7579,0,1,45,game start,,0.37450010399999994,True,True,1.5454545454545454,2,3,2.272727272727273,Diego Roberto Godín Leal,0.29493388725110553,0.5,0.5368878339927171
2567,Uruguay,7579,1,2,17,break,Portugal,0.065682195,True,True,2.7111111111111112,3,7,4.6,Lucas Torreira Di Pascua,0.2845212331713398,0.2222222222222222,0.18083333333333335
2568,Uruguay,7579,2,2,33,sub,Uruguay,0.0,True,False,1.8846153846153846,Error,Error,Error,Error,0.22979527366391683,0.2564102564102564,0.458844219601909
2569,Portugal,7579,0,1,47,game start,,0.333688792,True,True,1.290909090909091,1,2,1.9090909090909092,Bernardo Mota Veiga de Carvalho e Silva,0.2916442940790172,0.7090909090909091,0.80462089455946
2570,Portugal,7579,1,2,16,break,Portugal,0.25567501000000004,True,True,1.5545454545454545,2,3,2.4545454545454546,Bernardo Mota Veiga de Carvalho e Silva,0.28376664054500866,0.4909090909090909,0.5680493276774836
2571,Portugal,7579,2,2,33,sub,Uruguay,0.4165260029999999,True,True,1.6263736263736264,2,3,2.5,Bernardo Mota Veiga de Carvalho e Silva,0.2417442229893026,0.45054945054945056,0.6695253397488368
2572,Japan,7572,0,1,46,game start,,0.504217177,True,True,1.3727272727272728,2,3,2.090909090909091,Eiji Kawashima,0.2956540107207927,0.6363636363636364,0.6439875301623667
2573,Japan,7572,1,2,19,break,Japan,0.232177974,True,False,1.3727272727272728,Error,Error,Error,Error,0.2799012804240432,0.4727272727272727,0.5647456751823022
2574,Japan,7572,2,2,28,sub,Poland,0.12033283,True,False,1.4090909090909092,Error,Error,Error,Error,0.26688395782078117,0.4636363636363636,0.5972057142433854
2575,Poland,7572,0,1,45,game start,,0.196561485,True,True,1.309090909090909,2,2,2,Artur Jędrzejczyk,0.2949296323792593,0.6909090909090909,0.7062745197560669
2576,Poland,7572,1,2,19,break,Japan,0.16884252,True,True,1.7454545454545454,2,3,2.5454545454545454,Jan Bednarek,0.29568605003105125,0.35454545454545455,0.3472462473247267
2577,Poland,7572,2,2,28,sub,Poland,0.559775929,True,True,1.6794871794871795,2,4,2.3846153846153846,Artur Jędrzejczyk,0.2627038925513105,0.3974358974358974,0.5064178485371627
2578,Morocco,7577,0,1,47,game start,,0.884485568,True,True,1.3363636363636364,2,2,2,Achraf Hakimi Mouh,0.2906164251805951,0.6636363636363637,0.7443765041046254
2579,Morocco,7577,1,2,20,break,Morocco,0.06630709,True,True,1.6272727272727272,2,3,2.4545454545454546,Amine Harit,0.275389126436387,0.45454545454545453,0.532482862287701
2580,Morocco,7577,2,2,29,sub,Iran,0.196307529,True,True,1.7564102564102564,2,3,2.4615384615384617,Achraf Hakimi Mouh,0.25891887503834854,0.358974358974359,0.5387190295085031
2581,Iran,7577,0,1,45,game start,,0.5936030940000001,True,True,1.6818181818181819,2,4,2.6363636363636362,Ehsan Hajsafi,0.2852122323165405,0.43636363636363634,0.4809800329763715
2582,Iran,7577,1,2,22,break,Morocco,0.0,True,False,1.7727272727272727,Error,Error,Error,Error,0.2681061254607731,0.2909090909090909,0.3065689186374621
2583,Iran,7577,2,2,29,sub,Iran,0.0,True,False,1.8012820512820513,Error,Error,Error,Error,0.20716748545758873,0.16666666666666666,0.24117357001972387
2584,Iran,7543,0,1,48,game start,,0.033819208,True,True,1.7181818181818183,2,3,2.4545454545454546,Ramin Rezaeian,0.29161808452726024,0.36363636363636365,0.35886113886113885
2585,Iran,7543,1,2,23,break,Iran,0.09321162000000001,True,True,1.9727272727272727,2,4,2.727272727272727,Ehsan Hajsafi,0.280257505029391,0.32727272727272727,0.35781946983185375
2586,Iran,7543,2,2,25,sub,Spain,0.177011146,True,True,1.9621212121212122,2,4,3.1666666666666665,Morteza Pouraliganji,0.2716151388850669,0.3181818181818182,0.323173836770478
2587,Spain,7543,0,1,45,game start,,0.6184847379999999,True,True,1.2636363636363637,1,2,1.9090909090909092,Sergio Busquets i Burgos,0.2960299046933091,0.7363636363636363,0.8172897553960793
2588,Spain,7543,1,2,22,break,Iran,0.7013229049999999,True,False,1.309090909090909,Error,Error,Error,Error,0.27734324426888507,0.5545454545454546,0.7981258841790124
2589,Spain,7543,2,2,25,sub,Spain,0.860625065,True,True,1.5897435897435896,2,3,2.3076923076923075,Daniel Carvajal Ramos,0.2619362008044227,0.4807692307692308,0.6481045919593581
2590,Russia,7525,0,1,23,game start,,0.229512004,True,True,1.6,2,3,2.4545454545454546,Alan Dzagoev,0.2837482882539432,0.45454545454545453,0.4743973512554848
2591,Russia,7525,1,1,22,sub,Russia,0.26999885,True,True,1.7555555555555555,2,4,2.8,Roman Zobnin,0.29486430827308785,0.37777777777777777,0.44602227231238784
2592,Russia,7525,2,2,18,break,Saudi Arabia,0.06106122,True,True,1.6636363636363636,2,3,2.272727272727273,Aleksandr Samedov,0.28731859920413866,0.4090909090909091,0.39358838541765373
2593,Russia,7525,3,2,31,sub,Saudi Arabia,0.5149033269999999,True,True,1.75,2,4,2.75,Mário Figueira Fernandes,0.26298904463707207,0.3787878787878788,0.3753878003454489
2594,Saudi Arabia,7525,0,1,21,game start,,0.06623422400000001,True,True,1.7272727272727273,2,4,2.6363636363636362,Abdullah Ibrahim Otayf,0.2802604290600942,0.4090909090909091,0.5326312335985528
2595,Saudi Arabia,7525,1,1,24,sub,Russia,0.167914114,True,True,1.518181818181818,2,3,2.272727272727273,Abdullah Ibrahim Al Maiouf,0.2885967647057872,0.5181818181818182,0.5851871645695431
2596,Saudi Arabia,7525,2,2,18,break,Saudi Arabia,0.0,True,True,1.5454545454545454,2,3,2.272727272727273,Omar Ibrahim Omar Othman Hawsawi,0.2900565550175133,0.4818181818181818,0.5925473418160798
2597,Saudi Arabia,7525,3,2,31,sub,Saudi Arabia,0.0644183,True,False,1.6602564102564104,Error,Error,Error,Error,0.24373489338584126,0.3269230769230769,0.6593315019178301
2598,Portugal,7542,0,1,45,game start,,0.5600659379999999,True,True,1.3545454545454545,2,2,2,Bernardo Mota Veiga de Carvalho e Silva,0.29403460730466563,0.6454545454545455,0.6246604222156547
2599,Portugal,7542,1,2,23,break,Morocco,0.15642125499999998,True,True,1.8409090909090908,2,4,2.8333333333333335,Cédric Ricardo Alves Soares,0.27272116985964523,0.36363636363636365,0.3973432060584363
2600,Portugal,7542,2,2,26,sub,Portugal,0.15679041100000002,True,False,1.6515151515151516,Error,Error,Error,Error,0.2497743609906683,0.3409090909090909,0.44247507719281914
2601,Morocco,7542,0,1,48,game start,,0.348215975,True,True,1.3181818181818181,2,3,2.090909090909091,Achraf Hakimi Mouh,0.29093936843856805,0.6909090909090909,0.7514370075426309
2602,Morocco,7542,1,2,23,break,Morocco,0.267021363,True,True,1.6090909090909091,2,3,2.4545454545454546,Karim El Ahmadi Al Aroos,0.2805091726816496,0.45454545454545453,0.5886219148160281
2603,Morocco,7542,2,2,26,sub,Portugal,0.32804270700000004,True,True,1.5833333333333333,2,3,2.230769230769231,Achraf Hakimi Mouh,0.26742698252169406,0.46153846153846156,0.5746268715258614
2604,Mexico,7566,0,1,45,game start,,0.542228913,True,True,1.3363636363636364,1,3,2,Héctor Miguel Herrera López,0.29596331851111635,0.6727272727272727,0.6952468774321297
2605,Mexico,7566,1,2,19,break,Sweden,0.030642442,True,True,1.7545454545454546,2,3,2.5454545454545454,Carlos Joel Salcedo Hernández,0.280385514700153,0.38181818181818183,0.5148908134377025
2606,Mexico,7566,2,2,29,sub,Sweden,1.0855206309999998,True,True,1.564102564102564,2,3,2.1538461538461537,Carlos Alberto Vela Garrido,0.2594104435487877,0.47435897435897434,0.6301408106063977
2607,Sweden,7566,0,1,47,game start,,1.1028532500000001,True,True,1.5454545454545454,2,3,2.3636363636363638,Albin Ekdal,0.2815795396397199,0.4909090909090909,0.5266076698686113
2608,Sweden,7566,1,2,19,break,Sweden,1.478974803,True,False,1.8106060606060606,Error,Error,Error,Error,0.2523535538032292,0.26515151515151514,0.38235157610802606
2609,Sweden,7566,2,2,29,sub,Sweden,0.0,True,False,0.6555555555555556,Error,Error,Error,Error,0.23144714598536542,0.16666666666666666,0.16766917293233083
2610,Iran,7557,0,1,48,game start,,0.139188232,True,True,1.5363636363636364,2,3,2.1818181818181817,Alireza Jahanbakhsh,0.28512696420361167,0.4818181818181818,0.4743568676578896
2611,Iran,7557,1,2,23,break,Iran,0.03299182,True,False,1.5636363636363637,Error,Error,Error,Error,0.25813898632664384,0.2727272727272727,0.22964141122035858
2612,Iran,7557,2,2,28,sub,Iran,1.224165625,True,True,2.290909090909091,3,5,4.090909090909091,Omid Ebrahimi,0.2538761455672224,0.2545454545454545,0.36478771806189186
2613,Portugal,7557,0,1,45,game start,,0.43953547749999994,True,True,1.3181818181818181,2,3,2.090909090909091,Adrien Sebastian Perruchet Silva,0.2935376130202647,0.6909090909090909,0.7593419418431838
2614,Portugal,7557,1,2,23,break,Iran,0.820618781,True,True,1.4545454545454546,2,3,2.090909090909091,Adrien Sebastian Perruchet Silva,0.2875547408067834,0.5636363636363636,0.5991464420268634
2615,Portugal,7557,2,2,28,sub,Iran,0.049102731,True,True,1.6742424242424243,2,4,2.6666666666666665,José Miguel da Rocha Fonte,0.26368856405580954,0.42424242424242425,0.496430877953898
2616,England,7554,0,1,21,game start,,0.83512671,True,True,1.5818181818181818,2,3,2.272727272727273,Ashley Young,0.27981649666496466,0.4636363636363636,0.6509832163911222
2617,England,7554,1,1,23,goal,Panama,1.7946403930000001,True,True,1.5363636363636364,2,3,2.3636363636363638,Harry Maguire,0.28480925289130954,0.509090909090909,0.6543902195154784
2618,England,7554,2,2,16,break,Panama,0.152292845,True,True,1.4272727272727272,1,3,2,Kyle Walker,0.292239308276833,0.5818181818181818,0.6578566628655237
2619,England,7554,3,2,32,goal,Panama,0.068192542,True,True,1.4636363636363636,2,3,2.272727272727273,Ashley Young,0.28298853722328604,0.5636363636363636,0.7524132209148877
2620,Panama,7554,0,1,19,game start,,0.17012476199999998,True,False,1.5272727272727273,Error,Error,Error,Error,0.2740767286110664,0.38181818181818183,0.46155036967971064
2621,Panama,7554,1,1,27,goal,Panama,0.0,True,True,1.6818181818181819,2,3,2.5454545454545454,Armando Enrique Cooper Whitaker,0.28509336270739405,0.4,0.4968707149820671
2622,Panama,7554,2,2,16,break,Panama,0.0,True,True,1.5333333333333334,2,3,2.1,Aníbal Cesis Godoy,0.30203762239119475,0.4888888888888889,0.6427681066045096
2623,Panama,7554,3,2,33,goal,Panama,0.692935386,True,False,1.4871794871794872,Error,Error,Error,Error,0.2545275517429585,0.4230769230769231,0.6309827693092457
