,Team,MatchID,Split No.,Period,Delta Time,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
1464,West Ham United LFC,2275113,0,1,22,0.10827239500000001,True,True,1.6090909090909091,2,3,2.4545454545454546,Cecilie Redisch Kvamme,0.2837716221200717,0.45454545454545453,0.4989986326886152
1465,West Ham United LFC,2275113,1,1,23,0.101937704,True,True,1.5666666666666667,2,3,2.3,Alisha Lehmann,0.3007169453516207,0.5,0.5502278043396654
1466,West Ham United LFC,2275113,2,2,12,0.066950595,True,True,2.081818181818182,3,5,3.6363636363636362,Alisha Lehmann,0.2811878916985147,0.2818181818181818,0.34181502973369005
1467,West Ham United LFC,2275113,3,2,12,0.213203894,True,False,1.8222222222222222,Error,Error,Error,Error,0.27083054461381195,0.26666666666666666,0.2902663122785074
1468,West Ham United LFC,2275113,4,2,13,1.04792407,True,True,1.6454545454545455,2,3,2.3636363636363638,Julia Simic,0.2942460938427987,0.42727272727272725,0.4522338760639483
1469,West Ham United LFC,2275113,5,2,11,0.0,True,False,1.8194444444444444,Error,Error,Error,Error,0.27185642612966315,0.2777777777777778,0.3693963443963444
1470,Brighton & Hove Albion WFC,2275113,0,1,22,0.297363782,True,True,1.7727272727272727,2,3,2.727272727272727,Felicity Gibbons,0.2883068344649674,0.37272727272727274,0.40076533292011207
1471,Brighton & Hove Albion WFC,2275113,1,1,24,0.5074846922999999,True,True,1.8,2,4,2.727272727272727,Danielle Buet,0.2893959342998923,0.34545454545454546,0.34353833301201725
1472,Brighton & Hove Albion WFC,2275113,2,2,12,0.912762222,True,False,1.6666666666666667,Error,Error,Error,Error,0.27484372575752697,0.3333333333333333,0.4149741340530814
1473,Brighton & Hove Albion WFC,2275113,3,2,11,0.2411899,True,False,1.3111111111111111,Error,Error,Error,Error,0.24891512606738964,0.17777777777777778,0.18333333333333332
1474,Brighton & Hove Albion WFC,2275113,4,2,13,0.26636964900000004,True,True,2.1555555555555554,2,5,3.5,Danique Kerkdijk,0.28466463874695025,0.28888888888888886,0.2519119769119769
1475,Brighton & Hove Albion WFC,2275113,5,2,13,0.0,True,False,2.628787878787879,Error,Error,Error,Error,0.24502640474101303,0.18181818181818182,0.26051587301587303
1476,Liverpool WFC,2275099,0,1,45,0.514686184,True,True,1.509090909090909,2,3,2.1818181818181817,Amy Rodgers,0.28777295157436816,0.509090909090909,0.5253998940792901
1477,Liverpool WFC,2275099,1,2,11,0.012169151,True,True,1.9444444444444444,2,4,2.888888888888889,Melissa Lawley,0.31634838701024315,0.3472222222222222,0.4527228327228327
1478,Liverpool WFC,2275099,2,2,19,0.074904468,True,True,1.9166666666666667,2,4,2.8333333333333335,Niamh Fahey,0.27215636509011293,0.3181818181818182,0.4499288853490891
1479,Liverpool WFC,2275099,3,2,17,0.23699822999999998,True,True,2.0303030303030303,2,4,3.1666666666666665,Sophie Elizabeth Bradley-Auckland,0.2624966916493264,0.29545454545454547,0.39122847969597196
1480,Reading WFC,2275099,0,1,47,0.734928329,True,True,1.3272727272727274,2,3,2.090909090909091,Angharad James,0.2876470012874175,0.6818181818181818,0.7211931785693689
1481,Reading WFC,2275099,1,2,12,0.033841714,True,False,1.990909090909091,Error,Error,Error,Error,0.27179190904845585,0.2636363636363636,0.2502816756686726
1482,Reading WFC,2275099,2,2,19,0.283787988,True,True,1.8,2,4,2.727272727272727,Amalie Vevle Eikeland,0.2800033203574218,0.37272727272727274,0.4284334659071905
1483,Reading WFC,2275099,3,2,17,0.10395245,True,False,1.621212121212121,Error,Error,Error,Error,0.2474778242998892,0.26515151515151514,0.30822126460284355
1484,Chelsea FCW,2275057,0,1,45,1.322467281,True,True,1.3636363636363635,2,2,2,Bethany England,0.2895102151035207,0.6363636363636364,0.6664091707136166
1485,Chelsea FCW,2275057,1,2,13,0.86450496,True,True,2.8181818181818183,3,8,5.2727272727272725,Magdalena Lilly Eriksson,0.2264798582744207,0.21818181818181817,0.24587542087542086
1486,Chelsea FCW,2275057,2,2,18,0.853076615,True,True,1.8181818181818181,2,3,2.9166666666666665,Sophie Louise Ingle,0.27482675154188,0.3333333333333333,0.38366461089801984
1487,Chelsea FCW,2275057,3,2,15,1.25548546,True,True,1.9363636363636363,2,4,2.6363636363636362,Millie Bright,0.28943878274259094,0.3181818181818182,0.4002072002072002
1488,West Ham United LFC,2275057,0,1,47,0.07586075,True,True,1.3909090909090909,2,2,2,Alisha Lehmann,0.2953572240440891,0.6090909090909091,0.6289537536018042
1489,West Ham United LFC,2275057,1,2,13,0.0,True,False,1.7545454545454546,Error,Error,Error,Error,0.24262547994076566,0.2636363636363636,0.30214564496977847
1490,West Ham United LFC,2275057,2,2,18,0.075233669,True,True,1.6454545454545455,2,3,2.5454545454545454,Courtney Brosnan,0.28318539441932744,0.42727272727272725,0.4374449542411347
1491,West Ham United LFC,2275057,3,2,15,0.0,True,True,1.8111111111111111,2,4,3,Jacinta Galabadaarachchi,0.27618148973146694,0.36666666666666664,0.5173167970022808
1492,Reading WFC,2275075,0,1,45,1.0425293400000002,True,True,1.4636363636363636,2,3,2.1818181818181817,Remi Allen,0.2909388077641461,0.5636363636363636,0.6406288656128849
1493,Reading WFC,2275075,1,2,18,0.072831017,True,True,1.9,2,4,2.9,Fara Williams,0.29616132113360505,0.34444444444444444,0.3265726963095384
1494,Reading WFC,2275075,2,2,12,1.623113746,True,True,1.9363636363636363,2,5,3.4545454545454546,Mayumi Pacheco,0.2593604441674701,0.37272727272727274,0.3490964466390163
1495,Reading WFC,2275075,3,2,24,1.484574014,True,True,1.9454545454545455,2,4,3.3636363636363638,Angharad James,0.2599289850336595,0.36363636363636365,0.49019765526417414
1496,Tottenham Hotspur Women,2275075,0,1,46,0.34727121600000005,True,True,1.3818181818181818,2,3,2.090909090909091,Anna Filbey,0.2895018156509812,0.6363636363636364,0.6652444636852803
1497,Tottenham Hotspur Women,2275075,1,2,17,0.03465953,True,True,1.8636363636363635,2,4,3.1818181818181817,Ria Percival,0.2712946720637155,0.33636363636363636,0.3447984368572604
1498,Tottenham Hotspur Women,2275075,2,2,12,0.0,True,False,1.2857142857142858,Error,Error,Error,Error,0.282876075722864,0.23214285714285715,0.16640625
1499,Tottenham Hotspur Women,2275075,3,2,25,0.0,True,False,1.9181818181818182,Error,Error,Error,Error,0.2639296585659623,0.2,0.0563973063973064
1500,Tottenham Hotspur Women,2275077,0,1,29,0.845221448,True,True,1.6272727272727272,2,3,2.4545454545454546,Anna Filbey,0.2864762602889122,0.42727272727272725,0.4181346755663089
1501,Tottenham Hotspur Women,2275077,1,1,20,0.035307873,True,True,1.8727272727272728,2,4,2.909090909090909,Ashleigh Neville,0.2880774426575109,0.32727272727272727,0.3003924863015772
1502,Tottenham Hotspur Women,2275077,2,2,8,0.0758653,True,False,1.2222222222222223,Error,Error,Error,Error,0.25770602371263046,0.18888888888888888,0.17785714285714285
1503,Tottenham Hotspur Women,2275077,3,2,11,0.15086943,True,False,2.6,Error,Error,Error,Error,0.2681742413088367,0.2,0.09126984126984126
1504,Tottenham Hotspur Women,2275077,4,2,16,0.657129869,True,False,1.5178571428571428,Error,Error,Error,Error,0.32194798791534546,0.21428571428571427,0.20833333333333331
1505,Tottenham Hotspur Women,2275077,5,2,13,0.2228898,True,False,1.8555555555555556,Error,Error,Error,Error,0.2602686954864526,0.2111111111111111,0.10055555555555555
1506,West Ham United LFC,2275077,0,1,29,0.166767793,True,True,1.6636363636363636,2,3,2.3636363636363638,Adriana Kristina Leon,0.29130452930228723,0.41818181818181815,0.4519403259159541
1507,West Ham United LFC,2275077,1,1,16,0.016762505599999998,True,True,1.7272727272727273,2,3,2.272727272727273,Kenza Dali,0.27855756028742745,0.36363636363636365,0.43131310754705837
1508,West Ham United LFC,2275077,2,2,13,0.08253053,True,True,2.536363636363636,3,6,4.363636363636363,Grace Fisk,0.2455928141878552,0.22727272727272727,0.262987012987013
1509,West Ham United LFC,2275077,3,2,12,0.0,True,False,0.9818181818181818,Error,Error,Error,Error,0.25341770888206305,0.18181818181818182,0
1510,West Ham United LFC,2275077,4,2,15,0.0,True,True,2.036363636363636,2,5,3.4545454545454546,Cecilie Redisch Kvamme,0.2600632003488925,0.2909090909090909,0.3898930518747298
1511,West Ham United LFC,2275077,5,2,13,0.34588359800000007,True,False,1.8909090909090909,Error,Error,Error,Error,0.2533793433496852,0.2636363636363636,0.23086905120397944
1512,Everton LFC,2275036,0,1,29,0.501184363,True,True,1.709090909090909,2,4,2.8181818181818183,Abbey-Leigh Stringer,0.2767502231991716,0.4090909090909091,0.4547902805415312
1513,Everton LFC,2275036,1,1,15,0.017636035,True,False,1.4555555555555555,Error,Error,Error,Error,0.23347809787984758,0.2,0.14888888888888888
1514,Everton LFC,2275036,2,2,12,0.024892366,True,True,2.1,2,4,3.4,Danielle Turner,0.39541926328720356,0.4,0.26
1515,Everton LFC,2275036,3,2,18,0.283987472,True,False,1.7363636363636363,Error,Error,Error,Error,0.24899444790228317,0.2545454545454545,0.18939846703004598
1516,Everton LFC,2275036,4,2,17,0.11100600699999999,True,False,1.5476190476190477,Error,Error,Error,Error,0.33028359638599025,0.35714285714285715,0.35793650793650794
1517,Reading WFC,2275036,0,1,30,0.94712403,True,True,1.5818181818181818,2,3,2.272727272727273,Fara Williams,0.29456353701809845,0.4636363636363636,0.48099524404401767
1518,Reading WFC,2275036,1,1,15,0.0,True,False,1.8818181818181818,Error,Error,Error,Error,0.2645350844800198,0.2545454545454545,0.3302460697197539
1519,Reading WFC,2275036,2,2,12,0.0,True,True,2.418181818181818,3,5,3.727272727272727,Rachel Rowe,0.2730066010727766,0.23636363636363636,0.2388024986709197
1520,Reading WFC,2275036,3,2,19,0.015782962,True,True,2.019230769230769,2,4,2.923076923076923,Molly Bartrip,0.2622456902290507,0.27564102564102566,0.33206738529039925
1521,Reading WFC,2275036,4,2,17,0.017734887,True,True,1.8181818181818181,2,4,2.727272727272727,Molly Bartrip,0.28732308533373374,0.34545454545454546,0.4329066016822515
1522,Everton LFC,2275117,0,1,13,0.07207919600000001,True,True,2.388888888888889,3,6,4,Lucy Graham,0.295254550338154,0.24444444444444444,0.17811612364243942
1523,Everton LFC,2275117,1,1,18,0.0,True,True,1.9727272727272727,2,4,2.909090909090909,Kika van Es,0.29502711191025915,0.32727272727272727,0.3793473405913597
1524,Everton LFC,2275117,2,1,7,0.080969416,True,True,2.0454545454545454,2,5,3.090909090909091,Inessa Kaagman,0.28962771652150976,0.3,0.46102786102786103
1525,Everton LFC,2275117,3,2,11,0.05302147,True,False,2.227272727272727,Error,Error,Error,Error,0.25440465558731,0.19090909090909092,0.30173160173160174
1526,Everton LFC,2275117,4,2,11,0.038506887,True,True,1.990909090909091,3,4,3.5454545454545454,Chloe Kelly,0.2674071926612791,0.32727272727272727,0.3676987700981509
1527,Everton LFC,2275117,5,2,13,0.32150364,True,True,1.790909090909091,2,3,2.727272727272727,Gabrielle George,0.2858363638508231,0.37272727272727274,0.457607938927587
1528,Everton LFC,2275117,6,2,13,0.08739571,True,True,2.2857142857142856,3,6,4,Abbey-Leigh Stringer,0.3267100070218794,0.2857142857142857,0.30104166666666665
1529,Arsenal WFC,2275117,0,1,13,0.27790542900000004,True,True,1.6818181818181819,2,3,2.5454545454545454,Kim Little,0.2872059604218805,0.4090909090909091,0.4521028360027027
1530,Arsenal WFC,2275117,1,1,23,0.508392845,True,True,1.3818181818181818,2,2,2,Bethany Mead,0.29894669853215516,0.6181818181818182,0.6168992921972063
1531,Arsenal WFC,2275117,2,1,15,0.0,True,True,1.6,2,3,2.4545454545454546,Danielle van de Donk,0.29610214607959356,0.44545454545454544,0.4132982377100024
1532,Arsenal WFC,2275117,3,2,11,1.59932097,True,True,1.6727272727272726,2,3,2.5454545454545454,Kim Little,0.2842311287832976,0.41818181818181815,0.5099646774345195
1533,Arsenal WFC,2275117,4,2,10,0.22854973,True,True,1.8272727272727274,2,4,2.727272727272727,Leah Williamson,0.28463463629126895,0.36363636363636365,0.38005529354366563
1534,Arsenal WFC,2275117,5,2,12,0.06761193,True,True,1.7727272727272727,2,3,2.6363636363636362,Danielle van de Donk,0.2822991033738826,0.35454545454545455,0.42947333848559516
1535,Arsenal WFC,2275117,6,2,13,0.48230682,True,True,1.5545454545454545,2,3,2.4545454545454546,Jill Roord,0.28116108164424336,0.5,0.5787976066621284
1536,Birmingham City WFC,2275092,0,1,46,0.009930425,True,True,1.3454545454545455,2,3,2.090909090909091,Abbi Grant,0.29672862550379187,0.6636363636363637,0.7084272342309504
1537,Birmingham City WFC,2275092,1,2,19,0.078539197,True,True,2.0416666666666665,2,5,3.4444444444444446,Harriet Scott,0.28826204347192563,0.3611111111111111,0.28791887125220456
1538,Birmingham City WFC,2275092,2,2,15,0.0,True,False,2.0641025641025643,Error,Error,Error,Error,0.22914727228763462,0.20512820512820512,0.21706225623229672
1539,Birmingham City WFC,2275092,3,2,14,0.396635413,True,True,1.788888888888889,2,5,2.9,Chloe Arthur,0.30099593576672407,0.4,0.5271896838591213
1540,Manchester City WFC,2275092,0,1,45,1.572395318,True,True,1.3909090909090909,2,3,2.272727272727273,Caroline Weir,0.28987094090582755,0.6363636363636364,0.7082634450117967
1541,Manchester City WFC,2275092,1,2,19,0.41919928799999995,True,True,1.5444444444444445,2,3,2.4,Caroline Weir,0.29785364609474624,0.5111111111111111,0.5979345345083253
1542,Manchester City WFC,2275092,2,2,13,0.052811617000000005,True,True,1.8454545454545455,2,4,2.8181818181818183,Demi Stokes,0.2805832931276072,0.37272727272727274,0.5303006960750417
1543,Manchester City WFC,2275092,3,2,14,0.13646640399999999,True,True,1.7222222222222223,2,3,2.8,Tessa Wullaert,0.30626625396414825,0.4,0.47507157572222136
1544,Brighton & Hove Albion WFC,2275040,0,1,23,0.498818522,True,True,1.6636363636363636,2,4,2.5454545454545454,Danielle Buet,0.2894922332291897,0.43636363636363634,0.5116722311524978
1545,Brighton & Hove Albion WFC,2275040,1,1,23,0.0,True,True,1.8181818181818181,2,3,2.8181818181818183,Emily Simpkins,0.294172876707341,0.32727272727272727,0.33928434357649107
1546,Brighton & Hove Albion WFC,2275040,2,2,12,0.0,True,True,2.1818181818181817,3,5,3.3636363636363638,Danique Kerkdijk,0.28595786393001005,0.24545454545454545,0.1644133644133644
1547,Brighton & Hove Albion WFC,2275040,3,2,14,0.03846673,True,False,1.0833333333333333,Error,Error,Error,Error,0.28513779803746947,0.2361111111111111,0.18265107212475634
1548,Brighton & Hove Albion WFC,2275040,4,2,25,1.0111660390000001,True,True,1.6666666666666667,2,3,2.3,Léa Le Garrec,0.29972763233923033,0.4,0.401328241573375
1549,West Ham United LFC,2275040,0,1,23,0.27121223499999997,True,True,1.5818181818181818,2,3,2.272727272727273,Cecilie Redisch Kvamme,0.2956746508180047,0.45454545454545453,0.45633802464085016
1550,West Ham United LFC,2275040,1,1,21,0.0,True,True,1.5363636363636364,2,3,2.272727272727273,Cecilie Redisch Kvamme,0.2946625262486582,0.5272727272727272,0.6083125731648044
1551,West Ham United LFC,2275040,2,2,12,0.399085496,True,True,2.1555555555555554,2,5,3.4,Tessel Middag,0.28709620258728497,0.2777777777777778,0.26677655677655676
1552,West Ham United LFC,2275040,3,2,14,1.38483693,True,True,2.1545454545454548,2,5,3.1818181818181817,Gilly Louise Scarlett Flaherty,0.28850677885201736,0.2636363636363636,0.23184870684870684
1553,West Ham United LFC,2275040,4,2,25,0.193430104,True,True,1.8545454545454545,2,3,2.727272727272727,Katharina Baunach,0.2902831945939921,0.32727272727272727,0.33221854398324985
1554,Reading WFC,2275122,0,1,16,1.010503967,True,True,1.5909090909090908,2,3,2.272727272727273,Amalie Vevle Eikeland,0.2916738504777412,0.4636363636363636,0.5195745651239873
1555,Reading WFC,2275122,1,1,28,0.7712116729999999,True,True,1.3909090909090909,2,2,2,Amalie Vevle Eikeland,0.2967408038683709,0.6090909090909091,0.5826924728410297
1556,Reading WFC,2275122,2,2,37,0.7831522080000001,True,True,1.3545454545454545,2,2,2,Amalie Vevle Eikeland,0.2925537471929726,0.6454545454545455,0.736826808940636
1557,Reading WFC,2275122,3,2,14,0.172095582,True,True,1.878787878787879,2,4,2.75,Mayumi Pacheco,0.25886585425919684,0.3333333333333333,0.6065577608210524
1558,Bristol City WFC,2275122,0,1,16,0.01855551,True,False,1.5,Error,Error,Error,Error,0.281281243320096,0.26785714285714285,0.09125
1559,Bristol City WFC,2275122,1,1,32,0.22123525,True,True,1.9848484848484849,3,4,3.25,Abigail Harrison,0.2668602318885017,0.2878787878787879,0.3231405001479596
1560,Bristol City WFC,2275122,2,2,37,1.195435469,True,False,1.5454545454545454,Error,Error,Error,Error,0.2685988933949407,0.38636363636363635,0.445666675899804
1561,Bristol City WFC,2275122,3,2,13,0.0,False,False,Error,Error,Error,Error,Error,Error,0.11904761904761904,0
1562,Liverpool WFC,2275045,0,1,14,0.213912134,True,False,1.4027777777777777,Error,Error,Error,Error,0.2842427852497402,0.19444444444444445,0.1388888888888889
1563,Liverpool WFC,2275045,1,1,31,0.119847577,True,True,1.790909090909091,2,3,2.727272727272727,Niamh Fahey,0.28203634527881366,0.36363636363636365,0.401148302116044
1564,Liverpool WFC,2275045,2,2,22,0.021155346,True,True,2.1454545454545455,3,5,3.5454545454545454,Frances Kitching,0.25548756836024467,0.3,0.3237896031478919
1565,Liverpool WFC,2275045,3,2,12,0.0,True,True,2.3472222222222223,3,5,3.7777777777777777,Courtney Sweetman-Kirk,0.3121635233510115,0.2638888888888889,0.22602089268755934
1566,Liverpool WFC,2275045,4,2,13,0.06612328,True,False,0.9107142857142857,Error,Error,Error,Error,0.23953550801624018,0.23214285714285715,0.1267628205128205
1567,Chelsea FCW,2275045,0,1,14,1.441959879,True,True,1.6090909090909091,2,3,2.3636363636363638,Ann-Katrin Berger,0.2904970319209813,0.43636363636363634,0.4983947039144846
1568,Chelsea FCW,2275045,1,1,31,1.4961175900000003,True,True,1.4272727272727272,2,3,2.090909090909091,Ann-Katrin Berger,0.2884561508073457,0.5818181818181818,0.5972431602637807
1569,Chelsea FCW,2275045,2,2,22,0.380027407,True,True,1.6090909090909091,2,3,2.272727272727273,Ann-Katrin Berger,0.2890166691890542,0.44545454545454544,0.43350796849968853
1570,Chelsea FCW,2275045,3,2,13,0.03492575,True,True,1.8545454545454545,2,3,2.727272727272727,Millie Bright,0.27728022610728903,0.33636363636363636,0.45966427584507624
1571,Chelsea FCW,2275045,4,2,13,0.0,True,True,1.7454545454545454,2,3,2.6363636363636362,Ann-Katrin Berger,0.28148364347538485,0.38181818181818183,0.3706005214897514
1572,Birmingham City WFC,2275093,0,1,45,0.075978455,True,True,1.4545454545454546,2,3,2.090909090909091,Adrienne Jordan,0.29242901175361663,0.5545454545454546,0.603265113052487
1573,Birmingham City WFC,2275093,1,2,14,0.069648735,True,True,1.7636363636363637,2,4,2.8181818181818183,Harriet Scott,0.27894896610531295,0.38181818181818183,0.42499854631928075
1574,Birmingham City WFC,2275093,2,2,16,0.023424298,True,True,1.7818181818181817,2,3,2.727272727272727,Lucy Staniforth,0.27941003201676956,0.37272727272727274,0.5717401299406281
1575,Birmingham City WFC,2275093,3,2,16,0.021334294,True,True,2.2555555555555555,3,6,3.9,Chloe Arthur,0.27948420856493844,0.26666666666666666,0.16610388149861835
1576,Chelsea FCW,2275093,0,1,46,1.246924335,True,True,1.2545454545454546,2,2,2,Ann-Katrin Berger,0.29740272809820634,0.7454545454545455,0.7651531254190491
1577,Chelsea FCW,2275093,1,2,15,0.75039729,True,True,1.7636363636363637,2,3,2.727272727272727,Maren Nævdal Mjelde,0.28950999916486975,0.4,0.49941076225558423
1578,Chelsea FCW,2275093,2,2,17,0.54934556,True,False,1.6,Error,Error,Error,Error,0.281521865436247,0.39090909090909093,0.47492079300838624
1579,Chelsea FCW,2275093,3,2,16,0.24923993000000003,True,True,1.690909090909091,2,3,2.3636363636363638,Ann-Katrin Berger,0.29380701032734324,0.4090909090909091,0.4181142202498253
1580,Manchester City WFC,2275097,0,1,13,0.684524729,True,True,1.7454545454545454,2,3,2.4545454545454546,Ellie Roebuck,0.2816885211749919,0.36363636363636365,0.45040129243038746
1581,Manchester City WFC,2275097,1,1,32,1.138583838,True,True,1.4,2,2,2,Caroline Weir,0.29378987947077123,0.6,0.6743201486204704
1582,Manchester City WFC,2275097,2,2,20,0.272860708,True,True,1.6090909090909091,2,3,2.3636363636363638,Caroline Weir,0.29599790707061935,0.44545454545454544,0.4586925196016105
1583,Manchester City WFC,2275097,3,2,12,1.383931258,True,True,1.696969696969697,2,3,2.5833333333333335,Caroline Weir,0.2670282321430686,0.38636363636363635,0.49523407428201655
1584,Manchester City WFC,2275097,4,2,14,0.190529939,True,True,1.790909090909091,2,4,2.8181818181818183,Keira Walsh,0.27354705052952155,0.37272727272727274,0.37388732526503426
1585,Brighton & Hove Albion WFC,2275097,0,1,13,0.0,True,True,2.309090909090909,2,5,3.6363636363636362,Victoria Williams,0.27264569473421063,0.24545454545454545,0.20189065320644267
1586,Brighton & Hove Albion WFC,2275097,1,1,32,0.039485399,True,True,1.4363636363636363,2,3,2.090909090909091,Aileen Whelan,0.2926212714910795,0.5727272727272728,0.6624135413737798
1587,Brighton & Hove Albion WFC,2275097,2,2,20,0.0391456993,True,True,1.7818181818181817,2,4,2.727272727272727,Danielle Buet,0.28763501955839027,0.37272727272727274,0.3647138568345999
1588,Brighton & Hove Albion WFC,2275097,3,2,13,0.014763599,True,True,2.7222222222222223,3,6,4.3,Kayleigh Green,0.2738894260736619,0.2111111111111111,0.12708887603624447
1589,Brighton & Hove Albion WFC,2275097,4,2,15,0.165960265,True,True,1.8727272727272728,2,4,2.909090909090909,Maya Le Tissier,0.28362172587585976,0.32727272727272727,0.35909157921541823
1590,West Ham United LFC,2275084,0,1,45,0.56875387,True,True,1.4181818181818182,2,2,2,Alisha Lehmann,0.29615907057427177,0.5818181818181818,0.5329666293367562
1591,West Ham United LFC,2275084,1,2,12,0.0844227565,True,False,1.8777777777777778,Error,Error,Error,Error,0.2795058601239531,0.28888888888888886,0.2684374397532292
1592,West Ham United LFC,2275084,2,2,12,0.8664504,True,True,2.2111111111111112,2,6,3.5,Katharina Baunach,0.294835839498119,0.28888888888888886,0.31193861693861696
1593,West Ham United LFC,2275084,3,2,13,0.022933409,True,True,2.0454545454545454,2,5,3.25,Courtney Brosnan,0.26852031888428496,0.30303030303030304,0.30367107826663475
1594,West Ham United LFC,2275084,4,2,12,0.225512856,True,True,1.8222222222222222,2,4,2.8,Laura Vetterlein,0.2898098198571381,0.35555555555555557,0.415042245825301
1595,Chelsea FCW,2275084,0,1,45,0.978009594,True,True,1.3,2,2,2,Ann-Katrin Berger,0.29523518536231236,0.7,0.6833154689966399
1596,Chelsea FCW,2275084,1,2,11,0.128732452,True,True,1.8272727272727274,2,3,2.4545454545454546,Guro Reiten,0.2835246739276127,0.33636363636363636,0.4667407844680572
1597,Chelsea FCW,2275084,2,2,12,0.511086846,True,False,1.621212121212121,Error,Error,Error,Error,0.2689495858900163,0.3106060606060606,0.38785208527855586
1598,Chelsea FCW,2275084,3,2,12,0.201735295,True,True,2.172727272727273,3,5,3.4545454545454546,Ann-Katrin Berger,0.2778763913529646,0.2636363636363636,0.26270688375951534
1599,Chelsea FCW,2275084,4,2,12,0.409718936,True,False,1.6904761904761905,Error,Error,Error,Error,0.31762792198439743,0.2857142857142857,0.18888888888888888
1600,Arsenal WFC,2275089,0,1,22,0.46674325,True,True,1.4090909090909092,2,2,2,Danielle van de Donk,0.29248552098657515,0.5909090909090909,0.6344773441080439
1601,Arsenal WFC,2275089,1,1,22,0.6421749099999999,True,True,1.4181818181818182,2,3,2.090909090909091,Danielle van de Donk,0.29779926864257844,0.6,0.595438622756261
1602,Arsenal WFC,2275089,2,2,18,0.709130094,True,True,1.3454545454545455,2,2,2,Danielle van de Donk,0.2937888724003854,0.6545454545454545,0.7235030129254871
1603,Arsenal WFC,2275089,3,2,29,0.6287600600000001,True,True,1.371212121212121,2,3,2.0833333333333335,Danielle van de Donk,0.27903361679552025,0.6363636363636364,0.7356784213826696
1604,Birmingham City WFC,2275089,0,1,21,0.0,True,False,1.4333333333333333,Error,Error,Error,Error,0.28706016968035875,0.3888888888888889,0.6645486423432508
1605,Birmingham City WFC,2275089,1,1,25,0.32554060399999996,True,True,1.7454545454545454,2,4,2.727272727272727,Adrienne Jordan,0.28865443745584524,0.37272727272727274,0.3198745322988102
1606,Birmingham City WFC,2275089,2,2,18,0.034833439,True,True,1.9181818181818182,2,5,3.272727272727273,Hannah Hampton,0.2673700074584892,0.33636363636363636,0.3105237126134959
1607,Birmingham City WFC,2275089,3,2,30,0.04540414,True,True,1.696969696969697,2,3,2.6666666666666665,Connie Scofield,0.26106106050545735,0.4090909090909091,0.5058717389982748
1608,Manchester City WFC,2275116,0,1,19,0.428012846,True,True,1.4363636363636363,2,3,2.090909090909091,Caroline Weir,0.29012660622585223,0.5727272727272728,0.6400553676640109
1609,Manchester City WFC,2275116,1,1,25,0.429336618,True,True,1.518181818181818,2,3,2.4545454545454546,Caroline Weir,0.2900762082610847,0.5363636363636364,0.699031723372975
1610,Manchester City WFC,2275116,2,2,14,0.023085983,True,True,1.5888888888888888,2,3,2.4,Caroline Weir,0.30534871904631705,0.4666666666666667,0.5244203026570887
1611,Manchester City WFC,2275116,3,2,13,0.22488344400000002,True,True,1.6590909090909092,2,3,2.5,Caroline Weir,0.2671327868210049,0.42424242424242425,0.576703355662419
1612,Manchester City WFC,2275116,4,2,20,0.18331746999999998,True,True,1.6,2,3,2.3636363636363638,Caroline Weir,0.291083164734106,0.43636363636363634,0.4516746300996775
1613,Liverpool WFC,2275116,0,1,19,0.14762277,True,True,1.8636363636363635,2,3,2.909090909090909,Sophie Elizabeth Bradley-Auckland,0.2691427012750587,0.32727272727272727,0.46016731867961425
1614,Liverpool WFC,2275116,1,1,27,0.018413791,True,True,1.490909090909091,2,3,2.090909090909091,Anke Preuß,0.2909625221302331,0.5181818181818182,0.5523858870595629
1615,Liverpool WFC,2275116,2,2,13,0.015090748,True,False,1.7545454545454546,Error,Error,Error,Error,0.2534788756397303,0.2909090909090909,0.37646309219136637
1616,Liverpool WFC,2275116,3,2,13,0.08293594800000001,True,True,2.081818181818182,2,4,3.3636363636363638,Jade Bailey,0.2784100312466212,0.2636363636363636,0.40004162504162505
1617,Liverpool WFC,2275116,4,2,20,0.431834678,True,True,1.6893939393939394,2,3,2.5833333333333335,Leigh-Anne Robe,0.268008982114712,0.3787878787878788,0.3993734292576713
1618,Reading WFC,2275127,0,1,16,0.6669215239999999,True,True,2.7181818181818183,3,7,5.090909090909091,Brooke Chaplen,0.28599758704778516,0.23636363636363636,0.27285667548825443
1619,Reading WFC,2275127,1,1,28,0.11622729500000001,True,True,1.6,2,4,2.3636363636363638,Jade Moore,0.2855054654100558,0.4818181818181818,0.5089518074252888
1620,Reading WFC,2275127,2,2,20,0.25298316,True,False,1.6893939393939394,Error,Error,Error,Error,0.2606490129951563,0.3181818181818182,0.35526739002871194
1621,Reading WFC,2275127,3,2,12,0.5436078415,True,False,1.3181818181818181,Error,Error,Error,Error,0.19790756571338178,0.18181818181818182,0.16996687523003312
1622,Reading WFC,2275127,4,2,17,0.24388419500000003,True,False,1.3214285714285714,Error,Error,Error,Error,0.27148467680450916,0.30357142857142855,0.30541958041958045
1623,Everton LFC,2275127,0,1,16,1.245465948,True,True,2.511111111111111,3,6,4.1,Danielle Turner,0.2849433603018448,0.2,0.13435897435897437
1624,Everton LFC,2275127,1,1,29,0.76,True,True,1.7636363636363637,2,4,2.727272727272727,Chloe Kelly,0.2788448111172728,0.4,0.4529969481745286
